//直播源本地路径：clan://localhost/ITVBox/tv/tvonline.txt
//直播源在线路径：http://itv.22m.top/ITVBox/tv/tvonline.txt
//diyp专用版epg：http://diyp1.112114.xyz/

//北京联通组播IP端口：ikuai.zlsip.top:4022
//河北联通组播IP端口：www.xingwen.online:9810     //河北电信组播IP端口：www.biaowen.net:4022
//云南电信组播IP端口：enlen.vip:4022
//四川电信组播IP端口：xeace.cn:8888
//湖南电信组播IP端口：www.erbao1981.top:8188
//湖北电信组播IP端口：www.hiliu.myds.me:8088
//贵州电信组播IP端口：www.qhjx.top:18000
//天津联通组播IP端口：ha.xushining.com:50000
//河南联通组播IP端口：115.60.241.249:2000
港澳频道token：631170156107453
//斗鱼1线：http://zzy789.xyz/douyu1.php?id= 斗鱼2线：http://159.75.85.63:35455/douyu/ 

🥭芒果独播,#genre#
北京淘精彩,http://ikuai.zlsip.top:4022/rtp/239.3.1.178:8001
北京淘Baby,http://ikuai.zlsip.top:4022/rtp/239.3.1.238:8001

IPTV动作影院,http://ikuai.zlsip.top:4022/rtp/239.3.1.92:4120
IPTV家庭影院,http://ikuai.zlsip.top:4022/rtp/239.3.1.93:4120
IPTV少儿动画,http://ikuai.zlsip.top:4022/rtp/239.3.1.199:9000
IPTV经典电影,http://ikuai.zlsip.top:4022/rtp/239.3.1.195:9024
IPTV热播剧场,http://ikuai.zlsip.top:4022/rtp/239.3.1.194:9020
IPTV魅力时尚,http://ikuai.zlsip.top:4022/rtp/239.3.1.196:9012
IPTV武侠剧场,http://ikuai.zlsip.top:4022/rtp/239.3.1.90:4120
IPTV古装剧场,http://ikuai.zlsip.top:4022/rtp/239.3.1.69:4120
IPTV军旅剧场,http://ikuai.zlsip.top:4022/rtp/239.3.1.68:4120
IPTV城市剧场,http://ikuai.zlsip.top:4022/rtp/239.3.1.67:4120
IPTV喜剧影院,http://ikuai.zlsip.top:4022/rtp/239.3.1.91:4120

朝阳融媒,http://ikuai.zlsip.top:4022/rtp/239.3.1.163:8001
通州融媒,http://ikuai.zlsip.top:4022/rtp/239.3.1.221:8001
密云电视台,http://ikuai.zlsip.top:4022/rtp/239.3.1.154:8001
延庆电视台,http://ikuai.zlsip.top:4022/rtp/239.3.1.187:8001
房山电视台,http://ikuai.zlsip.top:4022/rtp/239.3.1.96:8001

星影,http://ikuai.zlsip.top:4022/rtp/239.3.1.94:4120
光影,http://ikuai.zlsip.top:4022/rtp/239.3.1.84:4120

🎬电影频道,#genre#
华数4K电影,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000014
1905国内电影,http://ygbh.live/1905.php?id=1905a # http://php.jdshipin.com:8880/1905.php?id=1905dy
1905环球经典,http://ygbh.live/1905.php?id=1905b # http://php.jdshipin.com:8880/1905.php?id=1905dy2
CHC影迷电影,http://video.qd.sdu.edu.cn/liverespath/bca6167afdef7fc773405c38e695b342c1d1eca0/index.m3u8$高清1920*1080 # http://www.hiliu.myds.me:8088/rtp/239.69.1.241:11088$湖北电信组播 # http://115.60.241.249:2000/rtp/225.1.4.207:1260$河南联通组播 # http://ha.xushining.com:50000/udp/225.1.1.214:5002$天津联通组播 # http://enlen.vip:4022/udp/239.200.201.34:8148$云南电信组播
CHC动作电影,http://video.qd.sdu.edu.cn/liverespath/e0096742f0c5be4c5225cf3c7ab1077177bec05f/index.m3u8$标清1024*576 # http://www.hiliu.myds.me:8088/rtp/239.69.1.242:11094$湖北电信组播 # http://115.60.241.249:2000/rtp/225.1.4.208:1261$河南联通组播 # http://ha.xushining.com:50000/udp/225.1.1.215:5002$天津联通组播 # http://enlen.vip:4022/udp/239.200.201.31:8144$云南电信组播
CHC家庭影院,http://video.qd.sdu.edu.cn/liverespath/449d51febadb152094085d373b9af94a6ac5f1dd/index.m3u8$标清1024*576 # http://www.hiliu.myds.me:8088/rtp/239.69.1.243:11100$湖北电信组播 # http://115.60.241.249:2000/rtp/225.1.4.209:1262$河南联通组播 # http://ha.xushining.com:50000/udp/225.1.1.213:5002$天津联通组播 # http://enlen.vip:4022/udp/239.200.201.30:8140$云南电信组播

PopC,https://live.hkdvb.com/hls/live/801.m3u8?token=631170156107453
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
CinemaWorld,http://37.27.111.214:8080/live/30/hls.m3u8
Rock,http://37.27.111.214:8080/live/70/hls.m3u8
RockAction,http://37.27.111.214:8080/live/94/hls.m3u8

北京4K电影,http://ikuai.zlsip.top:4022/rtp/239.3.1.249:8001
北京淘电影,http://ikuai.zlsip.top:4022/rtp/239.3.1.250:8001

精彩影视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=wasusyt&Contentid=6000000006000320630&livemode=1&stbId=3
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8

美亚电影台(粤语),https://live.hkdvb.com/hls/live/802.m3u8?token=631170156107453
NOW爆谷星影台,https://live.hkdvb.com/hls/live/138.m3u8?token=631170156107453

🦋秀美家乡,#genre#
安顺新闻,http://7fb6a9494e941e2acfc4eed53f777c1a.livehwc3.cn/hplayer1.juyun.tv/camera/154379194.m3u8$安顺电台官网 # http://www.qhjx.top:18000/udp/238.255.2.157:5999$贵州电信组播
安顺公共,http://7fb6a9494e941e2acfc4eed53f777c1a.livehwc3.cn/hplayer1.juyun.tv/camera/154526164.m3u8$安顺电台官网 # http://www.qhjx.top:18000/udp/238.255.2.158:5999$贵州电信组播
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8?zshanxd

👨‍🦱演员专区,#genre#
林正英,https://cfss.cc/cdn/hy/11342421.flv
周星驰,https://cfss.cc/cdn/hy/11342412.flv
周润发,https://cfss.cc/cdn/hy/11342387.flv
梁家辉,https://cfss.cc/cdn/hy/11342429.flv
五福星,https://cfss.cc/cdn/hy/11282233.flv
洪金宝,https://cfss.cc/cdn/hy/11279251.flv
李连杰,https://cfss.cc/cdn/hy/11342390.flv
甄子丹,https://cfss.cc/cdn/hy/11352935.flv
刘德华,https://cfss.cc/cdn/hy/11342424.flv
许冠英,https://cfss.cc/cdn/hy/11601972.flv
黄渤,https://cfss.cc/cdn/hy/11352876.flv
沉腾,https://cfss.cc/cdn/hy/11601968.flv
成龙,https://cfss.cc/cdn/hy/11342386.flv
曾江,https://cfss.cc/cdn/hy/11601981.flv
王晶导演,https://cfss.cc/cdn/hy/11602058.flv
许氏三杰,https://cfss.cc/cdn/hy/11602033.flv
巨石强森,https://cfss.cc/cdn/hy/21059581.flv
杰森·斯坦森,https://cfss.cc/cdn/hy/21059588.flv

🐟斗鱼电影,#genre#
🎬豆瓣高分电影,http://zzy789.xyz/douyu1.php?id=8770422 # http://159.75.85.63:35455/douyu/8770422
🔴神乐华语①厅,http://zzy789.xyz/douyu1.php?id=85894 # http://159.75.85.63:35455/douyu/85894
🔴神乐华语②厅,http://zzy789.xyz/douyu1.php?id=122402 # http://159.75.85.63:35455/douyu/122402
🔴神乐粤语厅,http://zzy789.xyz/douyu1.php?id=6566671 # http://159.75.85.63:35455/douyu/6566671
🔴神乐欧美厅,http://zzy789.xyz/douyu1.php?id=20415 # http://159.75.85.63:35455/douyu/20415
🟢贝爷欧美①厅,http://zzy789.xyz/douyu1.php?id=252802 # http://159.75.85.63:35455/douyu/252802
🟢贝爷欧美②厅,http://zzy789.xyz/douyu1.php?id=36337 # http://159.75.85.63:35455/douyu/36337
🟢贝爷欧美IMAX厅,http://zzy789.xyz/douyu1.php?id=4332 # http://159.75.85.63:35455/douyu/4332
🟣奶虫恐怖影院,http://zzy789.xyz/douyu1.php?id=263824 # http://159.75.85.63:35455/douyu/263824
🟣奶虫动作影院,http://zzy789.xyz/douyu1.php?id=315457 # http://159.75.85.63:35455/douyu/315457
🟣奶虫粤语影院,http://zzy789.xyz/douyu1.php?id=5033502 # http://159.75.85.63:35455/douyu/5033502
🟠华语动作①厅,http://zzy789.xyz/douyu1.php?id=3928 # http://159.75.85.63:35455/douyu/3928
🟠华语动作②厅,http://zzy789.xyz/douyu1.php?id=276200 # http://159.75.85.63:35455/douyu/276200
☯️经典恐怖Ⅰ厅,http://zzy789.xyz/douyu1.php?id=6906628 # http://159.75.85.63:35455/douyu/6906628
☯️经典恐怖Ⅱ厅,http://zzy789.xyz/douyu1.php?id=8009547 # http://159.75.85.63:35455/douyu/8009547
⚫外国恐怖大厅,http://zzy789.xyz/douyu1.php?id=96577 # http://159.75.85.63:35455/douyu/96577
⚫华语恐怖①厅,http://zzy789.xyz/douyu1.php?id=218859 # http://159.75.85.63:35455/douyu/218859
⚫华语恐怖②厅,http://zzy789.xyz/douyu1.php?id=310926 # http://159.75.85.63:35455/douyu/310926
⚫华语恐怖③厅,http://zzy789.xyz/douyu1.php?id=2935323 # http://159.75.85.63:35455/douyu/2935323
🔘贝贝影视厅,http://zzy789.xyz/douyu1.php?id=431460 # http://159.75.85.63:35455/douyu/431460
🔘怡宝科幻动作,http://zzy789.xyz/douyu1.php?id=434971 # http://159.75.85.63:35455/douyu/434971
🔘冰冰恐怖动作,http://zzy789.xyz/douyu1.php?id=74374 # http://159.75.85.63:35455/douyu/74374
🔘华语科幻动作,http://zzy789.xyz/douyu1.php?id=11544610 # http://159.75.85.63:35455/douyu/11544610

🐠斗鱼电视,#genre#
📺橙记人气港剧,http://zzy789.xyz/douyu1.php?id=4549169 # http://159.75.85.63:35455/douyu/4549169
📺古装武侠剧场,http://zzy789.xyz/douyu1.php?id=338759 # http://159.75.85.63:35455/douyu/338759
📺现代破案侦查,http://zzy789.xyz/douyu1.php?id=922564 # http://159.75.85.63:35455/douyu/922564
🔶港剧天地①台,http://zzy789.xyz/douyu1.php?id=4290711 # http://159.75.85.63:35455/douyu/4290711
🔶港剧天地②台,http://zzy789.xyz/douyu1.php?id=5522351 # http://159.75.85.63:35455/douyu/5522351
🔶港剧天地③台,http://zzy789.xyz/douyu1.php?id=5261342 # http://159.75.85.63:35455/douyu/5261342
🔷怀旧经典港剧,http://zzy789.xyz/douyu1.php?id=5061550 # http://159.75.85.63:35455/douyu/5061550
🔷老版三国演义,http://zzy789.xyz/douyu1.php?id=7459925 # http://159.75.85.63:35455/douyu/7459925
🔷神探狄仁杰,http://zzy789.xyz/douyu1.php?id=6027991 # http://159.75.85.63:35455/douyu/6027991
🔷神话,http://zzy789.xyz/douyu1.php?id=5448413 # http://159.75.85.63:35455/douyu/5448413

🐯虎牙电影,#genre#
女神系列①,https://cfss.cc/cdn/hy/11336571.flv
女神系列②,https://cfss.cc/cdn/hy/11352909.flv
贺岁电影①,https://cfss.cc/cdn/hy/11601986.flv
贺岁电影②,https://cfss.cc/cdn/hy/11601971.flv
贺岁电影③,https://cfss.cc/cdn/hy/11352897.flv
金庸武侠,https://cfss.cc/cdn/hy/11342435.flv
金庸群侠,https://cfss.cc/cdn/hy/11342427.flv
赛车电影,https://cfss.cc/cdn/hy/11279247.flv
古墓冒险,https://cfss.cc/cdn/hy/11352913.flv
盗墓经典,https://cfss.cc/cdn/hy/21059552.flv
虎牙动作,https://cfss.cc/cdn/hy/11602077.flv
功夫动作,https://cfss.cc/cdn/hy/11352941.flv
智商犯罪,https://cfss.cc/cdn/hy/11352962.flv
悬疑推理,https://cfss.cc/cdn/hy/11342395.flv
警匪动作,https://cfss.cc/cdn/hy/11352886.flv
枪战系列,https://cfss.cc/cdn/hy/21059579.flv
谍战惊险,https://cfss.cc/cdn/hy/21059587.flv
热血校园,https://cfss.cc/cdn/hy/11352934.flv
黑帮古惑,https://cfss.cc/cdn/hy/11336719.flv
黑帮斗争,https://cfss.cc/cdn/hy/11342419.flv
喜剧专区①,https://cfss.cc/cdn/hy/11602044.flv
喜剧专区②,https://cfss.cc/cdn/hy/11352965.flv
喜剧专区③,https://cfss.cc/cdn/hy/11342423.flv
喜剧专区④,https://cfss.cc/cdn/hy/11352883.flv
玄幻剧场①,https://cfss.cc/cdn/hy/11342414.flv
玄幻剧场②,https://cfss.cc/cdn/hy/11352973.flv
变形金刚,https://cfss.cc/cdn/hy/21059596.flv
异形怪兽,https://cfss.cc/cdn/hy/21059577.flv
怪兽系列,https://cfss.cc/cdn/hy/21059554.flv
救援大片,https://cfss.cc/cdn/hy/21059594.flv
惊悚恐怖,https://cfss.cc/cdn/hy/11601960.flv

😸虎牙电视,#genre#
鬼吹灯之精绝古城,https://cfss.cc/cdn/hy/11352871.flv
鬼吹灯之怒晴湘西,https://cfss.cc/cdn/hy/11602075.flv
鬼吹灯之龙岭迷窟,https://cfss.cc/cdn/hy/29465863.flv
鬼吹灯之昆仑神宫,https://cfss.cc/cdn/hy/11601957.flv
鬼吹灯之云南虫谷,https://cfss.cc/cdn/hy/11352898.flv
鬼吹灯之南海归墟,https://cfss.cc/cdn/hy/11352883.flv
亮剑,https://cfss.cc/cdn/hy/30080238.flv
武侠剧┃金庸,https://cfss.cc/cdn/hy/11602082.flv
西游记┃张卫健,https://cfss.cc/cdn/hy/23728660.flv
西游记┃陈浩民,https://cfss.cc/cdn/hy/23735126.flv
封神榜┃陈浩民,https://cfss.cc/cdn/hy/23749096.flv
鹿鼎记┃陈小春,https://cfss.cc/cdn/hy/23865080.flv
鹿鼎记┃梁朝伟,https://cfss.cc/cdn/hy/23734183.flv
刑事侦缉档案,https://cfss.cc/cdn/hy/23734169.flv
我的野蛮婆婆,https://cfss.cc/cdn/hy/23863796.flv
大唐双龙传,https://cfss.cc/cdn/hy/23728674.flv
倚天屠龙记,https://cfss.cc/cdn/hy/23734246.flv
九阴真经,https://cfss.cc/cdn/hy/23824164.flv
神雕侠侣,https://cfss.cc/cdn/hy/23865171.flv
天龙八部,https://cfss.cc/cdn/hy/23903123.flv
笑傲江湖,https://cfss.cc/cdn/hy/23865142.flv
楚汉骄雄,https://cfss.cc/cdn/hy/23740156.flv
法证先锋3,https://cfss.cc/cdn/hy/23863804.flv
陀枪师姐,https://cfss.cc/cdn/hy/23860039.flv
金枝欲孽,https://cfss.cc/cdn/hy/23865036.flv
使徒行者,https://cfss.cc/cdn/hy/23734256.flv
扫黄先锋,https://cfss.cc/cdn/hy/23903196.flv
鉴证实录,https://cfss.cc/cdn/hy/23903183.flv
笑看风云,https://cfss.cc/cdn/hy/23865058.flv
妙手仁心,https://cfss.cc/cdn/hy/23829543.flv
洗冤录,https://cfss.cc/cdn/hy/23903130.flv
创世纪,https://cfss.cc/cdn/hy/23749083.flv
寻秦记,https://cfss.cc/cdn/hy/23864973.flv
大时代,https://cfss.cc/cdn/hy/23865161.flv
陈翔六点半,https://cfss.cc/cdn/hy/11274154.flv
老三国演义,https://cfss.cc/cdn/hy/11602081.flv
新三国演义,https://cfss.cc/cdn/hy/11352944.flv
第八号当铺,https://cfss.cc/cdn/hy/21059568.flv
新水浒传,https://cfss.cc/cdn/hy/11342384.flv
神医喜来乐,https://cfss.cc/cdn/hy/11601978.flv
神探狄仁杰①,https://cfss.cc/cdn/hy/11352958.flv
神探狄仁杰③,https://cfss.cc/cdn/hy/11342425.flv
活佛济公,https://cfss.cc/cdn/hy/11342400.flv
康熙微服私访记,https://cfss.cc/cdn/hy/11342418.flv
铁道游击队,https://cfss.cc/cdn/hy/11352936.flv
宝莲灯,https://cfss.cc/cdn/hy/21059563.flv
庆余年,https://cfss.cc/cdn/hy/11352960.flv
葛二蛋,https://cfss.cc/cdn/hy/11602072.flv
许三多,https://cfss.cc/cdn/hy/11342430.flv
大秦赋,https://cfss.cc/cdn/hy/11352881.flv
家有儿女,https://cfss.cc/cdn/hy/11352872.flv
邻里一家亲,https://cfss.cc/cdn/hy/11342426.flv
镖行天下,https://cfss.cc/cdn/hy/11352969.flv
加勒比海盗,https://cfss.cc/cdn/hy/21059595.flv
死神来了,https://cfss.cc/cdn/hy/11352903.flv
蜘蛛侠,https://cfss.cc/cdn/hy/21059599.flv
硬汉007,https://cfss.cc/cdn/hy/21059585.flv

♻️数字频道,#genre#
求索记录,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000010&IASHttpSessionId=OTT19019320240419154124000281
求索动物,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000009&IASHttpSessionId=OTT19019320240419154124000281
求索科学,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000011&IASHttpSessionId=OTT19019320240419154124000281
求索生活,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000008&IASHttpSessionId=OTT19019320240419154124000281

❇️SITV频道,#genre#
SiTV动漫秀场,http://gslbserv.itv.cmvideo.cn/5000000011000031113/1.m3u8?channel-id=bestzb&Contentid=5000000011000031113&livemode=1&stbId=3$百事通IPV6
SiTV都市剧场,http://gslbserv.itv.cmvideo.cn/5000000011000031111/1.m3u8?channel-id=bestzb&Contentid=5000000011000031111&livemode=1&stbId=3$百事通IPV6
SiTV欢笑剧场,http://gslbserv.itv.cmvideo.cn/5000000002000009455/1.m3u8?channel-id=bestzb&Contentid=5000000002000009455&livemode=1&stbId=3$百事通IPV6
SiTV欢笑剧场,http://gslbserv.itv.cmvideo.cn/5000000007000010001/1.m3u8?channel-id=bestzb&Contentid=5000000007000010001&livemode=1&stbId=3$百事通IPV64K
SiTV法治天地,http://gslbserv.itv.cmvideo.cn/9001547084732463424/1.m3u8?channel-id=bestzb&Contentid=9001547084732463424&livemode=1&stbId=3$百事通IPV6
SiTV金色学堂,http://gslbserv.itv.cmvideo.cn/5000000010000026105/1.m3u8?channel-id=bestzb&Contentid=5000000010000026105&livemode=1&stbId=3$百事通IPV6
SiTV劲爆体育,http://gslbserv.itv.cmvideo.cn/5000000002000029972/1.m3u8?channel-id=bestzb&Contentid=5000000002000029972&livemode=1&stbId=3$百事通IPV6
SiTV魅力足球,http://gslbserv.itv.cmvideo.cn/5000000011000031207/1.m3u8?channel-id=bestzb&Contentid=5000000011000031207&livemode=1&stbId=3$百事通IPV6
SiTV七彩戏剧,http://gslbserv.itv.cmvideo.cn/5000000011000031116/1.m3u8?channel-id=bestzb&Contentid=5000000011000031116&livemode=1&stbId=3$百事通IPV6
SiTV生活时尚,http://gslbserv.itv.cmvideo.cn/5000000002000019634/1.m3u8?channel-id=bestzb&Contentid=5000000002000019634&livemode=1&stbId=3$百事通IPV6
SiTV游戏风云,http://gslbserv.itv.cmvideo.cn/5000000011000031114/1.m3u8?channel-id=bestzb&Contentid=5000000011000031114&livemode=1&stbId=3$百事通IPV6
SiTV乐游,http://gslbserv.itv.cmvideo.cn/5000000011000031112/1.m3u8?channel-id=bestzb&Contentid=5000000011000031112&livemode=1&stbId=3$百事通IPV6

🔑NTV频道,#genre#
//黑龙江移动IPV4
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8$黑龙江移动IPV4
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8$黑龙江移动IPV4
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8$黑龙江移动IPV4
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8$黑龙江移动IPV4
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8$黑龙江移动IPV4
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8$黑龙江移动IPV4
NewTV黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8$黑龙江移动IPV4
NewTV黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$黑龙江移动IPV4
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8$黑龙江移动IPV4
NewTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8$黑龙江移动IPV4
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8$黑龙江移动IPV4
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8$黑龙江移动IPV4
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8$黑龙江移动IPV4
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8$黑龙江移动IPV4
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8$黑龙江移动IPV4
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8$黑龙江移动IPV4
NewTV哒啵赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8$黑龙江移动IPV4
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8$黑龙江移动IPV4
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8$黑龙江移动IPV4
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8$黑龙江移动IPV4
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8$黑龙江移动IPV4
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8$黑龙江移动IPV4
NewTV精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8$黑龙江移动IPV4
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8$黑龙江移动IPV4
NewTV精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8$黑龙江移动IPV4
NewTV精品萌宠,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8$黑龙江移动IPV4

//ITV
NewTV东北热剧,http://gslbserv.itv.cmvideo.cn/1000000005000266013/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266013&livemode=1&stbId=3
NewTV东北热剧,http://gslbserv.itv.cmvideo.cn/2000000003000000051/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000051&livemode=1&stbId=3
NewTV爱情喜剧,http://gslbserv.itv.cmvideo.cn/2000000003000000010/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000010&livemode=1&stbId=3
NewTV超级电视剧,http://gslbserv.itv.cmvideo.cn/1000000006000268003/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268003&livemode=1&stbId=3
NewTV超级电视剧,http://gslbserv.itv.cmvideo.cn/2000000003000000032/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000032&livemode=1&stbId=3
NewTV超级电视剧,http://gslbserv.itv.cmvideo.cn/1000000001000008139/1.m3u8?channel-id=ystenlive&Contentid=1000000001000008139&livemode=1&stbId=3
NewTV超级电视剧,http://gslbserv.itv.cmvideo.cn/1000000004000024993/1.m3u8?channel-id=ystenlive&Contentid=1000000004000024993&livemode=1&stbId=3
NewTV超级电影,http://gslbserv.itv.cmvideo.cn/1000000003000012426/1.m3u8?channel-id=ystenlive&Contentid=1000000003000012426&livemode=1&stbId=3
NewTV超级电影,http://gslbserv.itv.cmvideo.cn/2000000003000000031/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000031&livemode=1&stbId=3
NewTV超级电影,http://gslbserv.itv.cmvideo.cn/1000000001000012884/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012884&livemode=1&stbId=3
NewTV超级电影,http://gslbserv.itv.cmvideo.cn/1000000004000002120/1.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3
NewTV超级体育,http://gslbserv.itv.cmvideo.cn/1000000001000009601/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=3
NewTV超级体育,http://gslbserv.itv.cmvideo.cn/2000000003000000030/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000030&livemode=1&stbId=3
NewTV超级体育,http://gslbserv.itv.cmvideo.cn/1000000001000009204/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009204&livemode=1&stbId=3
NewTV超级体育,http://gslbserv.itv.cmvideo.cn/1000000004000007755/1.m3u8?channel-id=ystenlive&Contentid=1000000004000007755&livemode=1&stbId=3
NewTV超级综艺,http://gslbserv.itv.cmvideo.cn/1000000006000268002/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268002&livemode=1&stbId=3
NewTV超级综艺,http://gslbserv.itv.cmvideo.cn/2000000003000000029/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000029&livemode=1&stbId=3
NewTV超级综艺,http://gslbserv.itv.cmvideo.cn/1000000001000025771/1.m3u8?channel-id=ystenlive&Contentid=1000000001000025771&livemode=1&stbId=3
NewTV超级综艺,http://gslbserv.itv.cmvideo.cn/1000000004000023658/1.m3u8?channel-id=ystenlive&Contentid=1000000004000023658&livemode=1&stbId=3
NewTV潮妈辣婆,http://gslbserv.itv.cmvideo.cn/2000000003000000018/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000018&livemode=1&stbId=3
NewTV动作电影,http://gslbserv.itv.cmvideo.cn/2000000003000000017/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000017&livemode=1&stbId=3
NewTV动作电影,http://gslbserv.itv.cmvideo.cn/1000000004000018653/1.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=3
NewTV古装剧场,http://gslbserv.itv.cmvideo.cn/2000000003000000024/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000024&livemode=1&stbId=3
NewTV欢乐剧场,http://gslbserv.itv.cmvideo.cn/2000000003000000050/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000050&livemode=1&stbId=3
NewTV欢乐剧场,http://gslbserv.itv.cmvideo.cn/1000000005000266012/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266012&livemode=1&stbId=3
NewTV家庭剧场,http://gslbserv.itv.cmvideo.cn/2000000003000000012/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000012&livemode=1&stbId=3
NewTV家庭剧场,http://gslbserv.itv.cmvideo.cn/1000000004000008284/1.m3u8?channel-id=ystenlive&Contentid=1000000004000008284&livemode=1&stbId=3
NewTV金牌综艺,http://gslbserv.itv.cmvideo.cn/2000000003000000005/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000005&livemode=1&stbId=3
NewTV金牌综艺,http://gslbserv.itv.cmvideo.cn/1000000004000026167/1.m3u8?channel-id=ystenlive&Contentid=1000000004000026167&livemode=1&stbId=3
NewTV惊悚悬疑,http://gslbserv.itv.cmvideo.cn/2000000003000000015/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000015&livemode=1&stbId=3
NewTV惊悚悬疑,http://gslbserv.itv.cmvideo.cn/1000000004000024282/1.m3u8?channel-id=ystenlive&Contentid=1000000004000024282&livemode=1&stbId=3
NewTV精品大剧,http://gslbserv.itv.cmvideo.cn/2000000003000000020/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000020&livemode=1&stbId=3
